Niemcy,Peacock,2005-03-18,10935,"619,50"
Niemcy,Leverling,2005-03-18,10936,"456,00"
Niemcy,Leverling,2005-03-16,10938,"2 731,87"
Niemcy,Fuller,2005-03-13,10939,"637,50"
Niemcy,Callahan,2005-03-23,10940,"360,00"
Niemcy,Peacock,2005-03-19,10943,"711,00"
Niemcy,Peacock,2005-03-18,10945,"245,00"
Niemcy,Davolio,2005-03-19,10946,"1 407,50"
Niemcy,Leverling,2005-03-16,10947,"220,00"
Niemcy,Leverling,2005-03-19,10948,"2 362,25"
Niemcy,Fuller,2005-03-17,10949,"4 422,00"
Niemcy,Davolio,2005-03-23,10950,"110,00"
Niemcy,Davolio,2005-03-24,10952,"471,20"
Niemcy,Callahan,2005-03-20,10955,"74,40"
Niemcy,Callahan,2005-03-27,10957,"1 762,70"
Niemcy,Leverling,2005-04-08,10960,"265,35"
Niemcy,Callahan,2005-03-30,10961,"1 119,90"
Niemcy,Callahan,2005-03-23,10962,"3 584,00"
Niemcy,Leverling,2005-03-24,10964,"2 052,50"
Niemcy,Peacock,2005-04-08,10966,"1 098,46"
Niemcy,Fuller,2005-04-02,10967,"910,40"
Niemcy,Davolio,2005-04-01,10968,"1 408,00"
Niemcy,Davolio,2005-03-30,10969,"108,00"
Niemcy,Fuller,2005-04-02,10971,"1 733,06"
Niemcy,Peacock,2005-03-26,10972,"251,50"
Niemcy,Leverling,2005-04-03,10974,"439,00"
Niemcy,Davolio,2005-03-27,10975,"717,50"
Niemcy,Davolio,2005-04-03,10976,"912,00"
Niemcy,Callahan,2005-04-10,10977,"2 233,00"
Niemcy,Callahan,2005-03-31,10979,"4 813,50"
Niemcy,Peacock,2005-04-17,10980,"248,00"
Niemcy,Davolio,2005-04-02,10981,"15 810,00"
Niemcy,Fuller,2005-04-08,10982,"1 014,00"
Niemcy,Fuller,2005-04-06,10983,"720,90"
Niemcy,Davolio,2005-04-03,10984,"1 809,75"
Niemcy,Fuller,2005-04-02,10985,"2 023,38"
Niemcy,Callahan,2005-04-21,10986,"2 220,00"
Niemcy,Callahan,2005-04-06,10987,"2 772,00"
Niemcy,Leverling,2005-04-10,10988,"3 574,80"
Niemcy,Fuller,2005-04-02,10989,"1 353,60"
Niemcy,Fuller,2005-04-07,10990,"4 288,85"
Niemcy,Davolio,2005-04-07,10991,"2 296,00"
Niemcy,Davolio,2005-04-03,10992,"69,60"
Niemcy,Fuller,2005-04-09,10994,"940,50"
Niemcy,Davolio,2005-04-06,10995,"1 196,00"
Niemcy,Peacock,2005-04-10,10996,"560,00"
Niemcy,Callahan,2005-04-13,10997,"1 885,00"
Niemcy,Callahan,2005-04-17,10998,"686,00"
Niemcy,Fuller,2005-04-14,11000,"903,75"
Niemcy,Fuller,2005-04-14,11001,"2 769,00"
Niemcy,Peacock,2005-04-16,11002,"1 811,10"
Niemcy,Leverling,2005-04-08,11003,"326,00"
Niemcy,Leverling,2005-04-20,11004,"295,38"
Niemcy,Fuller,2005-04-10,11005,"586,00"
Niemcy,Leverling,2005-04-15,11006,"329,69"
Niemcy,Callahan,2005-04-13,11007,"2 633,90"
Niemcy,Fuller,2005-04-10,11009,"616,50"
Niemcy,Fuller,2005-04-21,11010,"645,00"
Niemcy,Leverling,2005-04-13,11011,"933,50"
Niemcy,Davolio,2005-04-17,11012,"2 825,30"
Niemcy,Fuller,2005-04-10,11013,"361,00"
Niemcy,Fuller,2005-04-15,11014,"243,18"
Niemcy,Fuller,2005-04-20,11015,"622,35"
Niemcy,Peacock,2005-04-16,11018,"1 575,00"
Niemcy,Fuller,2005-04-16,11020,"632,40"
Niemcy,Leverling,2005-04-21,11021,"6 306,24"
Niemcy,Davolio,2005-04-24,11023,"1 500,00"
Niemcy,Peacock,2005-04-20,11024,"1 966,81"
Niemcy,Peacock,2005-04-28,11026,"1 030,00"
Niemcy,Davolio,2005-04-20,11027,"877,72"
Niemcy,Fuller,2005-04-22,11028,"2 160,00"
Niemcy,Peacock,2005-04-27,11029,"1 286,80"
Niemcy,Fuller,2005-04-23,11032,"8 902,50"
Niemcy,Callahan,2005-04-27,11034,"539,40"
Niemcy,Fuller,2005-04-24,11035,"1 754,50"
Niemcy,Callahan,2005-04-22,11036,"1 692,00"
Niemcy,Davolio,2005-04-30,11038,"732,60"
Niemcy,Leverling,2005-04-28,11041,"1 773,00"
Niemcy,Fuller,2005-05-01,11042,"405,75"
Niemcy,Peacock,2005-05-01,11044,"591,60"
Niemcy,Callahan,2005-04-24,11046,"1 485,80"
Niemcy,Leverling,2005-05-01,11052,"1 332,00"
Niemcy,Fuller,2005-04-29,11053,"3 055,00"
Niemcy,Callahan,2005-05-01,11056,"3 740,00"
Niemcy,Leverling,2005-05-01,11057,"45,00"
